"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"3512","DISCB",6.51,"M",228448,NA,445,NA,277.12,0.19,6510000,228448,445
"3513","DISCK",340.17,"M",291.51,"M",12.17,"M",-2.71,4.17,340170000,291510000,12170000
"3514","DISH",287.73,"M",246.85,"M",32.66,"M",-20.01,13.23,287730000,246850000,32660000
"3515","DJCO",1.38,"M",902326,NA,13421,NA,-19.6,1.49,1380000,902326,13421
"3516","DKNG",391.71,"M",315.69,"M",16.33,"M",0.73,5.17,391710000,315690000,16330000
"3517","DLCAU",20.7,"M",20.65,"M",6462,NA,-23.33,0.03,20700000,20650000,6462
"3518","DLHC",12.54,"M",10.1,"M",7093,NA,-42.25,0.07,12540000,10100000,7093
"3519","DLPN",6.56,"M",5.38,"M",340005,NA,-5.85,6.32,6560000,5380000,340005
"3520","DLTH",29.46,"M",19.87,"M",1.9,"M",-5.97,9.55,29460000,19870000,1900000
"3521","DLTR",235.19,"M",232.23,"M",4.02,"M",30.78,1.73,235190000,232230000,4020000
"3522","DMAC",18.74,"M",17.46,"M",82969,NA,-10.85,0.48,18740000,17460000,82969
"3523","DMLP",34.68,"M",31.23,"M",83048,NA,-0.91,0.27,34680000,31230000,83048
"3524","DMRC",15.32,"M",11.11,"M",1.56,"M",4.95,14.02,15320000,11110000,1560000
"3525","DMTK",23.83,"M",18.23,"M",892249,NA,-50.83,4.9,23830000,18230000,892249
"3526","DNLI",119.92,"M",80.37,"M",6.97,"M",-1.35,8.68,119920000,80370000,6970000
"3527","DOCU",186.56,"M",181.59,"M",3.54,"M",-16.51,1.95,186560000,181590000,3540000
"3528","DOGZ",20.3,"M",20.3,"M",33337,NA,-82.48,0.16,20300000,20300000,33337
"3529","DOMO",26.69,"M",26.07,"M",1.88,"M",-1.07,7.21,26690000,26070000,1880000
"3530","DOOO",44.03,"M",42.74,"M",397182,NA,41.42,0.93,44030000,42740000,397182
"3531","DORM",32.18,"M",26.47,"M",812223,NA,-4.44,3.07,32180000,26470000,812223
"3532","DOX",130.82,"M",130.82,"M",1.92,"M",-20.83,1.47,130820000,130820000,1920000
"3533","DOYU",320.95,"M",313.72,"M",12.89,"M",-10.53,4.11,320950000,313720000,12890000
"3534","DRIO",9.94,"M",6.84,"M",178366,NA,12.51,2.61,9940000,6840000,178366
"3535","DRNA",75.04,"M",66.16,"M",4.62,"M",-4.76,6.99,75040000,66160000,4620000
"3536","DRRX",203.18,"M",217.32,"M",6.89,"M",-15.49,3.17,203180000,217320000,6890000
"3537","DRTT",84.68,"M",61.93,"M",874103,NA,-9.29,1.41,84680000,61930000,874103
"3538","DRVN",164.71,"M",39.84,"M",919282,NA,-7.26,2.31,164710000,39840000,919282
"3539","DSAC",17.5,"M",NA,NA,8558,NA,-67.34,NA,17500000,NA,8558
"3540","DSACU",17.5,"M",NA,NA,24919,NA,312.5,NA,17500000,NA,24919
"3541","DSACW",NA,NA,NA,NA,4902,NA,-75.53,NA,NA,NA,4902
"3542","DSGX",84.49,"M",84.16,"M",457954,NA,-11.21,0.54,84490000,84160000,457954
"3543","DSKE",65.02,"M",41.84,"M",1.95,"M",-22.24,4.66,65020000,41840000,1950000
"3544","DSPG",23.6,"M",21.72,"M",826398,NA,13.56,3.8,23600000,21720000,826398
"3545","DSWL",15.92,"M",5.45,"M",2924,NA,1272.77,0.05,15920000,5450000,2924
"3546","DTEA",26.23,"M",14.18,"M",336328,NA,276.27,2.37,26230000,14180000,336328
"3547","DTIL",52.48,"M",41.24,"M",3.36,"M",-5.91,8.14,52480000,41240000,3360000
"3548","DTSS",21.47,"M",6.09,"M",101510,NA,-51.18,1.67,21470000,6090000,101510
"3549","DUNEU",17.25,"M",NA,NA,743,NA,0,NA,17250000,NA,743
"3550","DUO",55.05,"M",NA,NA,47159,NA,-45.89,NA,55050000,NA,47159
"3551","DUOT",3.53,"M",2.53,"M",1762,NA,-33.13,0.07,3530000,2530000,1762
"3552","DVAX",110.17,"M",98.43,"M",21.21,"M",-5.33,21.54,110170000,98430000,21210000
"3553","DWSN",23.48,"M",21.78,"M",30288,NA,-29.39,0.14,23480000,21780000,30288
"3554","DXCM",96.18,"M",94.84,"M",3.78,"M",0.59,3.99,96180000,94840000,3780000
"3555","DXPE",17.78,"M",16.31,"M",650192,NA,-7.31,3.99,17780000,16310000,650192
"3556","DXYN",14.93,"M",11.24,"M",99396,NA,-5.76,0.88,14930000,11240000,99396
"3557","DYAI",27.48,"M",19.2,"M",749039,NA,-14.31,3.9,27480000,19200000,749039
"3558","DYN",51.45,"M",27.39,"M",1.61,"M",10.44,5.86,51450000,27390000,1610000
"3559","DYNT",14.97,"M",9.3,"M",66470,NA,17.36,0.71,14970000,9300000,66470
"3560","DZSI",25.96,"M",14.73,"M",220482,NA,-3.6,1.5,25960000,14730000,220482
"3561","EA",287.63,"M",278.91,"M",6.41,"M",-10.9,2.3,287630000,278910000,6410000
"3562","EACPU",27.6,"M",NA,NA,243,NA,-90.37,NA,27600000,NA,243
"3563","EAR",38.19,"M",15.7,"M",1.53,"M",-13.4,9.76,38190000,15700000,1530000
"3564","EARS",9.42,"M",6.74,"M",28075,NA,88.64,0.42,9420000,6740000,28075
"3565","EAST",10.15,"M",8.55,"M",45069,NA,-11.5,0.53,10150000,8550000,45069
"3566","EBAY",680.45,"M",654.53,"M",19.72,"M",1.54,3.01,680450000,654530000,19720000
"3567","EBAYL",NA,NA,NA,NA,6338,NA,-93.39,NA,NA,NA,6338
"3568","EBC",179.29,"M",169.87,"M",4.22,"M",0.43,2.49,179290000,169870000,4220000
"3569","EBIX",30.96,"M",25.35,"M",5.3,"M",-7.31,20.9,30960000,25350000,5300000
"3570","EBMT",6.78,"M",6.24,"M",76916,NA,5.87,1.23,6780000,6240000,76916
"3571","EBON",92.41,"M",74.54,"M",1.88,"M",35.25,2.52,92410000,74540000,1880000
"3572","EBSB",52.42,"M",47.12,"M",469403,NA,6.47,1,52420000,47120000,469403
"3573","EBTC",11.94,"M",8.96,"M",69465,NA,9.3,0.78,11940000,8960000,69465
"3574","ECHO",26.61,"M",25.97,"M",817310,NA,-14.55,3.15,26610000,25970000,817310
"3575","ECOL",31.51,"M",31.1,"M",889814,NA,8.01,2.86,31510000,31100000,889814
"3576","ECOLW",NA,NA,NA,NA,48978,NA,0.31,NA,NA,NA,48978
"3577","ECOR",45.45,"M",31.59,"M",1.01,"M",24.63,3.2,45450000,31590000,1010000
"3578","ECPG",31.34,"M",30.11,"M",3.46,"M",-1.27,11.5,31340000,30110000,3460000
"3579","EDAP",NA,NA,28.95,"M",185937,NA,33.93,0.64,NA,28950000,185937
"3580","EDIT",66.19,"M",65.29,"M",9.84,"M",9.14,15.07,66190000,65290000,9840000
"3581","EDRY",2.35,"M",1.07,"M",9693,NA,118.41,0.91,2350000,1070000,9693
"3582","EDSA",11.05,"M",4.12,"M",89004,NA,-49.69,2.16,11050000,4120000,89004
"3583","EDTK",3,"M",5.75,"M",17325,NA,450.17,0.3,3e+06,5750000,17325
"3584","EDTXU",11.5,"M",11.39,"M",1072,NA,69.89,0.01,11500000,11390000,1072
"3585","EDUC",8.35,"M",6.33,"M",39725,NA,-12.11,0.63,8350000,6330000,39725
"3586","EEFT",52.75,"M",50.41,"M",816150,NA,12.51,1.62,52750000,50410000,816150
"3587","EFOI",3.5,"M",2.86,"M",207540,NA,22.73,7.25,3500000,2860000,207540
"3588","EFSC",31.23,"M",28.62,"M",434259,NA,-3.41,1.52,31230000,28620000,434259
"3589","EGAN",31.06,"M",21.2,"M",933828,NA,28.32,4.4,31060000,21200000,933828
"3590","EGBN",31.78,"M",29.51,"M",528087,NA,-10.23,1.79,31780000,29510000,528087
"3591","EGLE",12.1,"M",11.99,"M",470056,NA,-7.34,3.92,12100000,11990000,470056
"3592","EGOV",67.03,"M",65.91,"M",1.1,"M",-14.96,1.68,67030000,65910000,1100000
"3593","EGRX",13.03,"M",11.25,"M",1.3,"M",-7.39,11.52,13030000,11250000,1300000
"3594","EH",32.02,"M",NA,NA,804112,NA,-36.98,NA,32020000,NA,804112
"3595","EHTH",25.93,"M",24.52,"M",2.18,"M",-3.36,8.88,25930000,24520000,2180000
"3596","EIGR",32.53,"M",29.56,"M",1.58,"M",-2.13,5.36,32530000,29560000,1580000
"3597","EKSO",8.32,"M",10.94,"M",205742,NA,-1.48,1.88,8320000,10940000,205742
"3598","ELDN",14.31,"M",1.08,"M",112523,NA,20.8,10.46,14310000,1080000,112523
"3599","ELOX",40.15,"M",27.04,"M",1.16,"M",-0.09,4.31,40150000,27040000,1160000
"3600","ELSE",NA,NA,2.23,"M",48569,NA,-38.95,2.18,NA,2230000,48569
"3601","ELTK",NA,NA,1.17,"M",2804,NA,-49.7,0.24,NA,1170000,2804
"3602","ELYS",16.67,"M",8.77,"M",55134,NA,-85.41,0.63,16670000,8770000,55134
"3603","EMCF",2.72,"M",2.16,"M",6023,NA,-3.31,0.28,2720000,2160000,6023
"3604","EMKR",36.44,"M",33.66,"M",66601,NA,114.48,0.2,36440000,33660000,66601
"3605","EML",6.24,"M",5.92,"M",68659,NA,8.75,1.16,6240000,5920000,68659
"3606","ENDP",230.29,"M",227.24,"M",19.62,"M",-11.54,8.63,230290000,227240000,19620000
"3607","ENFAU",29.53,"M",NA,NA,3743,NA,97.52,NA,29530000,NA,3743
"3608","ENG",27.55,"M",15.65,"M",1.23,"M",-23.56,7.85,27550000,15650000,1230000
"3609","ENLV",13.46,"M",8.92,"M",57868,NA,-76.56,0.65,13460000,8920000,57868
"3610","ENOB",47.75,"M",13.41,"M",648641,NA,0.53,4.84,47750000,13410000,648641
"3611","ENPH",126.33,"M",119.63,"M",5.95,"M",-3.96,4.97,126330000,119630000,5950000
"3612","ENSG",54.7,"M",51.67,"M",940622,NA,-3.69,1.82,54700000,51670000,940622
"3613","ENTA",20.17,"M",17.83,"M",2.13,"M",-8.81,11.96,20170000,17830000,2130000
"3614","ENTG",134.93,"M",133.43,"M",1.7,"M",7.49,1.28,134930000,133430000,1700000
"3615","ENTX",21.06,"M",13.91,"M",156528,NA,17.65,1.13,21060000,13910000,156528
"3616","ENTXW",NA,NA,NA,NA,29888,NA,0,NA,NA,NA,29888
"3617","ENVB",1.87,"M",8.77,"M",190716,NA,109.98,2.17,1870000,8770000,190716
"3618","ENVIU",20.7,"M",NA,NA,2525,NA,-71.75,NA,20700000,NA,2525
"3619","EOLS",33.75,"M",21.18,"M",3.31,"M",-9.64,15.62,33750000,21180000,3310000
"3620","EOSE",49.8,"M",36.46,"M",2.59,"M",-9.55,7.09,49800000,36460000,2590000
"3621","EOSEW",NA,NA,NA,NA,1403,NA,-28.89,NA,NA,NA,1403
"3622","EPAY",45.02,"M",43.93,"M",1.32,"M",-1.78,2.99,45020000,43930000,1320000
"3623","EPHYU",40.25,"M",NA,NA,3201,NA,-81.46,NA,40250000,NA,3201
"3624","EPIX",33.78,"M",15.05,"M",62714,NA,37.44,0.42,33780000,15050000,62714
"3625","EPSN",23.86,"M",23.17,"M",5296,NA,20.58,0.02,23860000,23170000,5296
"3626","EPZM",101.79,"M",86.93,"M",11.86,"M",4.59,13.65,101790000,86930000,11860000
"3627","EQ",29.04,"M",9.22,"M",1.12,"M",33.31,12.15,29040000,9220000,1120000
"3628","EQBK",15.22,"M",13.16,"M",126706,NA,6.67,0.96,15220000,13160000,126706
"3629","EQIX",89.29,"M",88.84,"M",781773,NA,-20.61,0.88,89290000,88840000,781773
"3630","EQOS",37.32,"M",30.6,"M",1.46,"M",-28.83,4.78,37320000,30600000,1460000
"3631","EQOSW",7.43,"M",5.3,"M",211,NA,-86.98,0,7430000,5300000,211
"3632","ERES",34.5,"M",NA,NA,43714,NA,-81.94,NA,34500000,NA,43714
"3633","ERESW",NA,NA,NA,NA,20490,NA,-52,NA,NA,NA,20490
"3634","ERIC",NA,NA,3.07,"B",4.24,"M",-40.19,0.14,NA,3.07e+09,4240000
"3635","ERIE",46.19,"M",25.12,"M",922781,NA,2.18,3.67,46190000,25120000,922781
"3636","ERII",56.1,"M",36.34,"M",2.2,"M",-7.41,6.05,56100000,36340000,2200000
"3637","ERYP",21.14,"M",20.48,"M",45877,NA,859.97,0.22,21140000,20480000,45877
"3638","ESBK",NA,NA,2.51,"M",929,NA,3.57,0.04,NA,2510000,929
"3639","ESCA",13.9,"M",8.93,"M",323141,NA,-7.57,3.62,13900000,8930000,323141
"3640","ESEA",4.38,"M",1.93,"M",8647,NA,140.39,0.45,4380000,1930000,8647
"3641","ESGR",18.56,"M",15.09,"M",135803,NA,0.66,0.9,18560000,15090000,135803
"3642","ESGRO",NA,NA,NA,NA,10316,NA,50.69,NA,NA,NA,10316
"3643","ESGRP",NA,NA,NA,NA,15310,NA,36.08,NA,NA,NA,15310
"3644","ESLT",44.2,"M",24.61,"M",178520,NA,35.81,0.73,44200000,24610000,178520
"3645","ESPR",27.94,"M",26.88,"M",9.55,"M",-5.83,35.51,27940000,26880000,9550000
"3646","ESQ",7.66,"M",6.69,"M",86643,NA,4.92,1.3,7660000,6690000,86643
"3647","ESSA",10.82,"M",8.91,"M",73302,NA,22.43,0.82,10820000,8910000,73302
"3648","ESSC",17.7,"M",14.09,"M",13387,NA,5.44,0.1,17700000,14090000,13387
"3649","ESSCR",NA,NA,NA,NA,2554,NA,-69.31,NA,NA,NA,2554
"3650","ESSCU",17.7,"M",NA,NA,504,NA,-29.61,NA,17700000,NA,504
"3651","ESSCW",NA,NA,NA,NA,1935,NA,-89.09,NA,NA,NA,1935
"3652","ESTA",23.44,"M",20.84,"M",48941,NA,-7.01,0.23,23440000,20840000,48941
"3653","ESXB",22.32,"M",21.43,"M",241609,NA,10.69,1.13,22320000,21430000,241609
"3654","ETAC",61.2,"M",59.25,"M",160604,NA,-22.13,0.27,61200000,59250000,160604
"3655","ETACU",52.2,"M",59.88,"M",409,NA,-78.29,0,52200000,59880000,409
"3656","ETACW",NA,NA,NA,NA,60093,NA,96.17,NA,NA,NA,60093
"3657","ETNB",19.88,"M",16.94,"M",1.17,"M",0.06,6.9,19880000,16940000,1170000
"3658","ETON",24.21,"M",17.59,"M",807494,NA,-13.66,4.59,24210000,17590000,807494
"3659","ETSY",126.09,"M",125.12,"M",6.29,"M",2.24,5.03,126090000,125120000,6290000
"3660","ETTX",27.29,"M",12.16,"M",193165,NA,144.47,1.59,27290000,12160000,193165
"3661","EUCR",13.46,"M",10.84,"M",53277,NA,611.69,0.49,13460000,10840000,53277
"3662","EUCRU",10.84,"M",NA,NA,303,NA,-89.49,NA,10840000,NA,303
"3663","EUCRW",NA,NA,NA,NA,8423,NA,276.03,NA,NA,NA,8423
"3664","EUSGU",14.38,"M",NA,NA,4591,NA,16.29,NA,14380000,NA,4591
"3665","EVBG",34.96,"M",34.91,"M",4.05,"M",-5.79,11.61,34960000,34910000,4050000
"3666","EVER",18.93,"M",15.9,"M",2.1,"M",-17.7,13.21,18930000,15900000,2100000
"3667","EVFM",81.3,"M",78.5,"M",9.44,"M",-0.78,12.02,81300000,78500000,9440000
"3668","EVGN",36.49,"M",30.24,"M",1.38,"M",-16.51,4.57,36490000,30240000,1380000
"3669","EVK",14.81,"M",3.98,"M",33154,NA,-13.37,0.83,14810000,3980000,33154
"3670","EVLO",51.97,"M",22.76,"M",2.63,"M",23.02,11.56,51970000,22760000,2630000
"3671","EVOK",31.39,"M",28.27,"M",493780,NA,26.8,1.75,31390000,28270000,493780
"3672","EVOL",12.2,"M",11.33,"M",25938,NA,197.93,0.23,12200000,11330000,25938
"3673","EVOP",42.01,"M",45.79,"M",972420,NA,7.36,2.12,42010000,45790000,972420
"3674","EWBC",141.49,"M",140.52,"M",2.04,"M",-16.84,1.45,141490000,140520000,2040000
"3675","EXAS",159.03,"M",167.42,"M",8.42,"M",-1.15,5.03,159030000,167420000,8420000
"3676","EXC",976.34,"M",972.69,"M",10.57,"M",4.67,1.09,976340000,972690000,10570000
"3677","EXEL",311.99,"M",304.07,"M",12.45,"M",2.4,4.09,311990000,304070000,12450000
"3678","EXFO",25.08,"M",21.05,"M",3213,NA,-68.8,0.02,25080000,21050000,3213
"3679","EXLS",34.18,"M",32.85,"M",1,"M",2.89,3.05,34180000,32850000,1e+06
"3680","EXPC",NA,NA,27.13,"M",483855,NA,35.45,1.78,NA,27130000,483855
"3681","EXPCU",NA,NA,NA,NA,2673,NA,-4.74,NA,NA,NA,2673
"3682","EXPCW",NA,NA,NA,NA,46083,NA,49.87,NA,NA,NA,46083
"3683","EXPD",169.37,"M",168.29,"M",2.99,"M",-21.3,1.78,169370000,168290000,2990000
"3684","EXPE",135.7,"M",120.17,"M",11.23,"M",-7.81,9.34,135700000,120170000,11230000
"3685","EXPI",139.9,"M",60.55,"M",1.36,"M",-14.47,2.25,139900000,60550000,1360000
"3686","EXPO",51.63,"M",50.99,"M",669985,NA,8.63,1.31,51630000,50990000,669985
"3687","EXTR",123.58,"M",120.79,"M",5.35,"M",5.96,4.43,123580000,120790000,5350000
"3688","EYE",80.42,"M",80.31,"M",7.27,"M",-2.54,9.05,80420000,80310000,7270000
"3689","EYEG",6.16,"M",5.95,"M",37056,NA,-8.7,0.62,6160000,5950000,37056
"3690","EYEN",24.88,"M",15.64,"M",79338,NA,-19.37,0.51,24880000,15640000,79338
"3691","EYES",23.21,"M",6.27,"M",291851,NA,-22.57,4.65,23210000,6270000,291851
"3692","EYESW",NA,NA,NA,NA,9532,NA,76.98,NA,NA,NA,9532
"3693","EYPT",27.26,"M",16.29,"M",350229,NA,38.65,2.15,27260000,16290000,350229
"3694","EZGO",10.84,"M",3.44,"M",13983,NA,-57.91,0.41,10840000,3440000,13983
"3695","EZPW",52.63,"M",50.41,"M",5.61,"M",-0.86,11.14,52630000,50410000,5610000
"3696","FAMI",20.52,"M",9.6,"M",99107,NA,4103.01,1.03,20520000,9600000,99107
"3697","FANG",158.09,"M",157.1,"M",8.88,"M",19.01,5.66,158090000,157100000,8880000
"3698","FANH",53.69,"M",51.28,"M",3.08,"M",2.69,6,53690000,51280000,3080000
"3699","FARM",17.59,"M",15.12,"M",666084,NA,54.47,4.4,17590000,15120000,666084
"3700","FARO",17.84,"M",17.73,"M",429230,NA,-0.89,2.42,17840000,17730000,429230
"3701","FAST",574.32,"M",572.39,"M",13.38,"M",8.52,2.34,574320000,572390000,13380000
"3702","FAT",14.69,"M",5.29,"M",7845,NA,-48.36,0.15,14690000,5290000,7845
"3703","FATBP",881249,NA,NA,NA,2690,NA,12.08,NA,881249,NA,2690
"3704","FATBW",NA,NA,NA,NA,1028,NA,356.89,NA,NA,NA,1028
"3705","FATE",93.78,"M",86.57,"M",9.63,"M",-4.41,11.13,93780000,86570000,9630000
"3706","FB",2.41,"B",2.38,"B",22.87,"M",-1.76,0.96,2.41e+09,2.38e+09,22870000
"3707","FBIO",93.7,"M",65.44,"M",1.2,"M",-2.63,1.83,93700000,65440000,1200000
"3708","FBIOP",3.43,"M",NA,NA,1406,NA,-37.2,NA,3430000,NA,1406
"3709","FBIZ",8.57,"M",8.06,"M",78069,NA,23.18,0.97,8570000,8060000,78069
"3710","FBMS",21.41,"M",19.87,"M",233528,NA,12.14,1.18,21410000,19870000,233528
"3711","FBNC",28.58,"M",27.91,"M",899388,NA,-12.42,3.22,28580000,27910000,899388
"3712","FBRX",12.83,"M",1.48,"M",355884,NA,0.73,24.02,12830000,1480000,355884
"3713","FBSS",3.8,"M",3.34,"M",1368,NA,20.53,0.04,3800000,3340000,1368
"3714","FCAC",34.5,"M",NA,NA,312061,NA,132.94,NA,34500000,NA,312061
"3715","FCACW",NA,NA,NA,NA,52086,NA,125.3,NA,NA,NA,52086
"3716","FCAP",3.38,"M",3.22,"M",151680,NA,1.19,4.71,3380000,3220000,151680
"3717","FCBC",17.72,"M",15.64,"M",140942,NA,11.87,0.9,17720000,15640000,140942
"3718","FCBP",11.71,"M",9.91,"M",97957,NA,10.51,0.99,11710000,9910000,97957
"3719","FCCO",7.5,"M",7.11,"M",83752,NA,-17.76,1.18,7500000,7110000,83752
"3720","FCCY",10.25,"M",8.95,"M",72251,NA,13.25,0.81,10250000,8950000,72251
"3721","FCEL",322.41,"M",310.16,"M",25.76,"M",-5.03,8.31,322410000,310160000,25760000
"3722","FCFS",41.04,"M",39.82,"M",1.19,"M",2.74,2.98,41040000,39820000,1190000
"3723","FCNCP",13.8,"M",NA,NA,17789,NA,27.41,NA,13800000,NA,17789
"3724","FCRD",30.11,"M",25.18,"M",56320,NA,26.43,0.22,30110000,25180000,56320
"3725","FDBC",4.98,"M",3.78,"M",82373,NA,-6.59,2.18,4980000,3780000,82373
"3726","FDMT",25.23,"M",18.9,"M",264326,NA,67.99,1.4,25230000,18900000,264326
"3727","FDUS",24.44,"M",24.09,"M",199481,NA,-8.74,0.83,24440000,24090000,199481
"3728","FDUSG",2.53,"M",NA,NA,4568,NA,8.76,NA,2530000,NA,4568
"3729","FDUSZ",760000,NA,NA,NA,5364,NA,-34.23,NA,760000,NA,5364
"3730","FEIM",9.18,"M",7.34,"M",5096,NA,7.94,0.07,9180000,7340000,5096
"3731","FELE",46.2,"M",38.49,"M",666534,NA,-0.28,1.73,46200000,38490000,666534
"3732","FENC",25.81,"M",19.3,"M",911337,NA,0.96,4.72,25810000,19300000,911337
"3733","FEYE",227.74,"M",220.61,"M",18.32,"M",4.69,8.31,227740000,220610000,18320000
"3734","FFBC",97.37,"M",95.19,"M",1.9,"M",-4.14,2,97370000,95190000,1900000
"3735","FFBW",7.71,"M",6,"M",5125,NA,-32.83,0.09,7710000,6e+06,5125
"3736","FFHL",3.27,"M",1.13,"M",11386,NA,-58.4,1.01,3270000,1130000,11386
"3737","FFIC",28.22,"M",28.97,"M",330104,NA,9.04,1.14,28220000,28970000,330104
"3738","FFIN",142.25,"M",128.41,"M",5.05,"M",-5.18,3.93,142250000,128410000,5050000
"3739","FFIV",61.65,"M",61.37,"M",3.52,"M",25.37,5.74,61650000,61370000,3520000
"3740","FFNW",9.74,"M",7.19,"M",73681,NA,-10.33,1.02,9740000,7190000,73681
"3741","FFWM",44.67,"M",38.82,"M",667406,NA,-1.73,1.72,44670000,38820000,667406
"3742","FGBI",9.74,"M",5.22,"M",53630,NA,-1.26,1.03,9740000,5220000,53630
"3743","FGEN",91.01,"M",83.13,"M",6.3,"M",-9.46,7.57,91010000,83130000,6300000
"3744","FGF",4.96,"M",4.84,"M",75967,NA,122.13,1.57,4960000,4840000,75967
"3745","FGFPP",NA,NA,NA,NA,999,NA,-43.91,NA,NA,NA,999
"3746","FHB",129.91,"M",129.09,"M",4.64,"M",-11.75,3.59,129910000,129090000,4640000
"3747","FHTX",35.81,"M",16.09,"M",515841,NA,25.06,3.21,35810000,16090000,515841
"3748","FIBK",41.14,"M",39.7,"M",1.4,"M",2.69,3.53,41140000,39700000,1400000
"3749","FIII",25.74,"M",NA,NA,789001,NA,-2.51,NA,25740000,NA,789001
"3750","FIIIU",25.74,"M",NA,NA,103,NA,-75.42,NA,25740000,NA,103
"3751","FIIIW",NA,NA,NA,NA,64007,NA,-7.34,NA,NA,NA,64007
"3752","FINMU",41.4,"M",NA,NA,2044,NA,-51.25,NA,41400000,NA,2044
"3753","FISI",16.04,"M",15.67,"M",208794,NA,-0.28,1.33,16040000,15670000,208794
"3754","FISV",670.44,"M",581.16,"M",11.87,"M",18.62,2.04,670440000,581160000,11870000
"3755","FITB",712.76,"M",709.36,"M",9.91,"M",-4.43,1.4,712760000,709360000,9910000
"3756","FITBI",NA,NA,NA,NA,18638,NA,50.04,NA,NA,NA,18638
"3757","FITBO",NA,NA,NA,NA,9820,NA,466.97,NA,NA,NA,9820
"3758","FITBP",NA,NA,NA,NA,9634,NA,-6.4,NA,NA,NA,9634
"3759","FIVE",55.87,"M",54.48,"M",3.3,"M",-6.45,6.07,55870000,54480000,3300000
"3760","FIVN",65.98,"M",64.95,"M",2.19,"M",-25.76,3.37,65980000,64950000,2190000
"3761","FIXX",45.26,"M",26.14,"M",2.09,"M",-5.6,7.98,45260000,26140000,2090000
"3762","FIZZ",93.29,"M",23.29,"M",2.95,"M",-27.39,12.67,93290000,23290000,2950000
"3763","FLACU",14.3,"M",NA,NA,4389,NA,158.18,NA,14300000,NA,4389
"3764","FLDM",74.12,"M",73.19,"M",7.21,"M",3.24,9.85,74120000,73190000,7210000
"3765","FLEX",499.17,"M",495.51,"M",7.37,"M",23.61,1.49,499170000,495510000,7370000
"3766","FLGT",24.27,"M",13.91,"M",2.89,"M",-30.68,20.8,24270000,13910000,2890000
"3767","FLIC",23.89,"M",22.59,"M",181750,NA,16.09,0.8,23890000,22590000,181750
"3768","FLIR",131.15,"M",129.57,"M",2.67,"M",-17.71,2.06,131150000,129570000,2670000
"3769","FLL",27.12,"M",24.41,"M",222751,NA,59.06,0.91,27120000,24410000,222751
"3770","FLMN",46.09,"M",34.84,"M",361470,NA,10.52,1.04,46090000,34840000,361470
"3771","FLMNW",NA,NA,NA,NA,21458,NA,-39.61,NA,NA,NA,21458
"3772","FLNT",76.33,"M",41.34,"M",921954,NA,10.73,2.23,76330000,41340000,921954
"3773","FLUX",12.59,"M",7.75,"M",571350,NA,29.86,7.38,12590000,7750000,571350
"3774","FLWS",35.74,"M",27.59,"M",6.69,"M",11.17,24.25,35740000,27590000,6690000
"3775","FLXN",49.31,"M",43.93,"M",8.19,"M",-3.16,18.64,49310000,43930000,8190000
"3776","FLXS",7.06,"M",6.61,"M",95324,NA,-6.86,1.44,7060000,6610000,95324
"3777","FMAO",11.2,"M",10.02,"M",155193,NA,-10.73,1.55,11200000,10020000,155193
"3778","FMBH",18,"M",15.26,"M",291559,NA,18.34,1.91,1.8e+07,15260000,291559
"3779","FMBI",114.3,"M",112.95,"M",3.02,"M",-6.5,2.67,114300000,112950000,3020000
"3780","FMBIO",4.9,"M",NA,NA,5699,NA,63.76,NA,4900000,NA,5699
"3781","FMBIP",4.32,"M",NA,NA,12665,NA,11.17,NA,4320000,NA,12665
"3782","FMNB",28.19,"M",25.65,"M",271617,NA,-3.46,1.06,28190000,25650000,271617
"3783","FMTX",43.96,"M",35,"M",2.82,"M",-18.68,8.06,43960000,3.5e+07,2820000
"3784","FNCB",20.2,"M",16.74,"M",172686,NA,9.33,1.03,20200000,16740000,172686
"3785","FNHC",13.7,"M",9.17,"M",134824,NA,15.86,1.47,13700000,9170000,134824
"3786","FNKO",34.97,"M",29.68,"M",2.37,"M",-9.73,7.98,34970000,29680000,2370000
"3787","FNLC",10.95,"M",9.57,"M",103513,NA,5.65,1.08,10950000,9570000,103513
"3788","FNWB",10.25,"M",8.07,"M",175659,NA,40.54,2.18,10250000,8070000,175659
"3789","FOCS",51.18,"M",30.07,"M",2.98,"M",-2.06,9.93,51180000,30070000,2980000
"3790","FOLD",260.59,"M",255.99,"M",31.1,"M",-1.95,12.15,260590000,255990000,31100000
"3791","FONR",6.45,"M",6.35,"M",90244,NA,17.07,1.42,6450000,6350000,90244
"3792","FORD",9.89,"M",6.37,"M",181743,NA,17.24,2.85,9890000,6370000,181743
"3793","FOREU",32.46,"M",NA,NA,71,NA,0,NA,32460000,NA,71
"3794","FORM",77.75,"M",77.07,"M",1.49,"M",4.62,1.93,77750000,77070000,1490000
"3795","FORR",18.96,"M",10.95,"M",410418,NA,-5.22,3.75,18960000,10950000,410418
"3796","FORTY",NA,NA,NA,NA,546,NA,43.31,NA,NA,NA,546
"3797","FOSL",51.47,"M",44.16,"M",3.99,"M",-18.09,9.04,51470000,44160000,3990000
"3798","FOX",256.19,"M",153.22,"M",1.89,"M",-6.96,1.23,256190000,153220000,1890000
