"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"3357","COST",442.96,"M",441.87,"M",3.59,"M",-6.75,0.81,442960000,441870000,3590000
"3358","COUP",72.18,"M",71.36,"M",7.03,"M",4.12,9.85,72180000,71360000,7030000
"3359","COWN",26.57,"M",24.51,"M",5.24,"M",-9.01,21.38,26570000,24510000,5240000
"3360","COWNL",NA,NA,NA,NA,495,NA,-97.21,NA,NA,NA,495
"3361","COWNZ",NA,NA,NA,NA,197,NA,69.83,NA,NA,NA,197
"3362","CPAH",6.46,"M",3.19,"M",3107,NA,-41.19,0.1,6460000,3190000,3107
"3363","CPHC",4.72,"M",2.08,"M",1488,NA,59.66,0.07,4720000,2080000,1488
"3364","CPIX",15.02,"M",8.52,"M",100522,NA,1.67,1.18,15020000,8520000,100522
"3365","CPLP",18.18,"M",14.79,"M",57728,NA,-24.99,0.39,18180000,14790000,57728
"3366","CPRT",236.13,"M",208.77,"M",2.98,"M",-12.95,1.43,236130000,208770000,2980000
"3367","CPRX",103.65,"M",96.41,"M",10.13,"M",-0.22,10.51,103650000,96410000,10130000
"3368","CPSH",13.3,"M",8.08,"M",468582,NA,618.82,5.8,13300000,8080000,468582
"3369","CPSI",14.51,"M",13.82,"M",365697,NA,0.76,2.65,14510000,13820000,365697
"3370","CPSS",22.57,"M",12.91,"M",144450,NA,-9.4,1.12,22570000,12910000,144450
"3371","CPST",11.07,"M",10.59,"M",294103,NA,86.45,2.78,11070000,10590000,294103
"3372","CPTA",2.71,"M",2.49,"M",14210,NA,-17.98,0.57,2710000,2490000,14210
"3373","CPTAG",NA,NA,NA,NA,3783,NA,19.53,NA,NA,NA,3783
"3374","CPTAL",NA,NA,NA,NA,1388,NA,-24.65,NA,NA,NA,1388
"3375","CRAI",7.78,"M",7.42,"M",81349,NA,4.91,1.1,7780000,7420000,81349
"3376","CRBP",81.71,"M",82.58,"M",16.25,"M",0.51,19.67,81710000,82580000,16250000
"3377","CRDF",30.18,"M",32.29,"M",5.85,"M",24.33,18.1,30180000,32290000,5850000
"3378","CREE",110.34,"M",109.28,"M",11.21,"M",-14.05,10.26,110340000,109280000,11210000
"3379","CREG",3.13,"M",2.69,"M",63845,NA,37.21,2.37,3130000,2690000,63845
"3380","CRESY",NA,NA,49.89,"M",901155,NA,24.95,1.81,NA,49890000,901155
"3381","CREX",10.92,"M",8.22,"M",32526,NA,-26.3,0.4,10920000,8220000,32526
"3382","CREXW",NA,NA,NA,NA,536,NA,-21.98,NA,NA,NA,536
"3383","CRIS",84.47,"M",78.8,"M",1.56,"M",-8.41,1.98,84470000,78800000,1560000
"3384","CRMT",6.62,"M",6.05,"M",209382,NA,-2.93,3.46,6620000,6050000,209382
"3385","CRNC",37.68,"M",37,"M",4.81,"M",-3.62,12.99,37680000,3.7e+07,4810000
"3386","CRNT",81.14,"M",62.8,"M",727532,NA,50.11,1.16,81140000,62800000,727532
"3387","CRNX",32.92,"M",24.33,"M",1.46,"M",1.35,6,32920000,24330000,1460000
"3388","CRON",349.89,"M",181.22,"M",28.36,"M",-1.28,15.65,349890000,181220000,28360000
"3389","CROX",67.5,"M",64.97,"M",2.3,"M",-24.09,3.54,67500000,64970000,2300000
"3390","CRSA",NA,NA,NA,NA,262832,NA,-2.44,NA,NA,NA,262832
"3391","CRSAU",NA,NA,23.8,"M",1229,NA,-23.62,0.01,NA,23800000,1229
"3392","CRSAW",NA,NA,NA,NA,6846,NA,3.73,NA,NA,NA,6846
"3393","CRSP",73.91,"M",58.58,"M",3.64,"M",-6.09,6.21,73910000,58580000,3640000
"3394","CRSR",91.93,"M",17.79,"M",5.97,"M",5.49,33.55,91930000,17790000,5970000
"3395","CRTD",8.65,"M",1.8,"M",59630,NA,36.75,3.32,8650000,1800000,59630
"3396","CRTDW",NA,NA,NA,NA,1110,NA,73.17,NA,NA,NA,1110
"3397","CRTO",66.2,"M",55.68,"M",554885,NA,1.13,1,66200000,55680000,554885
"3398","CRTX",29.5,"M",12.03,"M",2.82,"M",-2.71,23.44,29500000,12030000,2820000
"3399","CRUS",57.96,"M",57.57,"M",1.58,"M",48.13,2.74,57960000,57570000,1580000
"3400","CRVL",17.93,"M",9.44,"M",232206,NA,-3.66,2.46,17930000,9440000,232206
"3401","CRVS",28.06,"M",21.49,"M",1.23,"M",2.94,5.74,28060000,21490000,1230000
"3402","CRWD",188.28,"M",184.22,"M",15.39,"M",1.56,8.36,188280000,184220000,15390000
"3403","CRWS",10.23,"M",8.94,"M",4345,NA,-1.76,0.05,10230000,8940000,4345
"3404","CSBR",12.73,"M",6.52,"M",122911,NA,-3.82,1.89,12730000,6520000,122911
"3405","CSCO",4.22,"B",4.21,"B",43.51,"M",6.51,1.03,4.22e+09,4.21e+09,43510000
"3406","CSCW",54.86,"M",22.94,"M",2.13,"M",58.98,9.27,54860000,22940000,2130000
"3407","CSGP",39.42,"M",38.95,"M",271661,NA,-21.65,0.7,39420000,38950000,271661
"3408","CSGS",33.08,"M",32,"M",1.88,"M",-10,5.89,33080000,3.2e+07,1880000
"3409","CSII",40.12,"M",38.91,"M",1.26,"M",0.76,3.24,40120000,38910000,1260000
"3410","CSIQ",59.37,"M",45.44,"M",4.39,"M",0.16,9.67,59370000,45440000,4390000
"3411","CSOD",64.6,"M",59.42,"M",2.31,"M",-25.96,3.88,64600000,59420000,2310000
"3412","CSPI",4.28,"M",3.03,"M",3126,NA,13.76,0.1,4280000,3030000,3126
"3413","CSSE",6.04,"M",4.11,"M",215297,NA,-2.69,5.24,6040000,4110000,215297
"3414","CSSEN",884000,NA,NA,NA,4290,NA,-17.56,NA,884000,NA,4290
"3415","CSSEP",3.7,"M",NA,NA,1669,NA,-60.68,NA,3700000,NA,1669
"3416","CSTE",34.43,"M",22.41,"M",133336,NA,-15.04,0.6,34430000,22410000,133336
"3417","CSTL",20.16,"M",15.85,"M",1.52,"M",-8.77,9.62,20160000,15850000,1520000
"3418","CSTR",21.95,"M",17.66,"M",95486,NA,-8.68,0.54,21950000,17660000,95486
"3419","CSWC",18.62,"M",17.18,"M",92344,NA,120.7,0.54,18620000,17180000,92344
"3420","CSWI",15.65,"M",15.42,"M",125596,NA,13.05,0.81,15650000,15420000,125596
"3421","CSX",764.77,"M",763.89,"M",8.85,"M",9.05,1.16,764770000,763890000,8850000
"3422","CTAQU",41.15,"M",NA,NA,3725,NA,51.48,NA,41150000,NA,3725
"3423","CTAS",105.03,"M",89.85,"M",852758,NA,4.52,0.95,105030000,89850000,852758
"3424","CTBI",17.81,"M",17.25,"M",78414,NA,-45.78,0.45,17810000,17250000,78414
"3425","CTG",15.19,"M",12.47,"M",8451,NA,-22,0.07,15190000,12470000,8451
"3426","CTHR",28.97,"M",22.53,"M",30500,NA,-11.3,0.14,28970000,22530000,30500
"3427","CTIB",5.78,"M",3.39,"M",6067,NA,-59.17,0.18,5780000,3390000,6067
"3428","CTIC",75.47,"M",68.14,"M",369646,NA,-50.01,0.54,75470000,68140000,369646
"3429","CTMX",60.51,"M",58.25,"M",3.01,"M",3.93,5.17,60510000,58250000,3010000
"3430","CTRE",95.74,"M",94.18,"M",2.23,"M",9.48,2.36,95740000,94180000,2230000
"3431","CTRM",364.46,"M",349.35,"M",25.79,"M",5150.58,7.38,364460000,349350000,25790000
"3432","CTRN",10.62,"M",9.19,"M",407103,NA,-2.23,4.43,10620000,9190000,407103
"3433","CTSH",542.24,"M",532.94,"M",8.29,"M",5.74,1.56,542240000,532940000,8290000
"3434","CTSO",43.18,"M",38.27,"M",2.91,"M",-3.45,7.61,43180000,38270000,2910000
"3435","CTXR",55.58,"M",36.06,"M",1.14,"M",-9.97,3.15,55580000,36060000,1140000
"3436","CTXRW",NA,NA,NA,NA,5841,NA,-52.12,NA,NA,NA,5841
"3437","CTXS",123.12,"M",121.9,"M",5.62,"M",-8.61,4.61,123120000,121900000,5620000
"3438","CUE",29.5,"M",27.01,"M",2.89,"M",4.67,10.7,29500000,27010000,2890000
"3439","CURI",40.19,"M",15.58,"M",607235,NA,18.97,3.9,40190000,15580000,607235
"3440","CURIW",NA,NA,NA,NA,28223,NA,-55.73,NA,NA,NA,28223
"3441","CUTR",17.63,"M",16.93,"M",684349,NA,3.33,4.04,17630000,16930000,684349
"3442","CVAC",177.97,"M",43.38,"M",1.14,"M",45.52,2.62,177970000,43380000,1140000
"3443","CVBF",135.51,"M",127.65,"M",2.97,"M",-3.45,2.33,135510000,127650000,2970000
"3444","CVCO",9.19,"M",8.62,"M",150817,NA,3.84,1.75,9190000,8620000,150817
"3445","CVCY",12.51,"M",10.56,"M",106401,NA,-6.7,1.01,12510000,10560000,106401
"3446","CVET",127.23,"M",89.08,"M",6.9,"M",-3.15,7.75,127230000,89080000,6900000
"3447","CVGI",32.43,"M",28.92,"M",1.11,"M",13.87,3.85,32430000,28920000,1110000
"3448","CVGW",17.66,"M",16.3,"M",1.6,"M",-2.84,9.82,17660000,16300000,1600000
"3449","CVLB",23.18,"M",9.22,"M",68353,NA,272.46,0.74,23180000,9220000,68353
"3450","CVLG",14.74,"M",11.13,"M",391975,NA,6.87,3.52,14740000,11130000,391975
"3451","CVLT",47.13,"M",45.66,"M",2.02,"M",0.71,4.43,47130000,45660000,2020000
"3452","CVLY",9.82,"M",9.39,"M",80885,NA,-7.61,0.86,9820000,9390000,80885
"3453","CVV",6.65,"M",4.99,"M",5553,NA,579.68,0.11,6650000,4990000,5553
"3454","CWBC",8.47,"M",5.71,"M",4602,NA,-54.66,0.08,8470000,5710000,4602
"3455","CWBR",61.12,"M",46.71,"M",2.25,"M",1.23,4.82,61120000,46710000,2250000
"3456","CWCO",15.12,"M",14.3,"M",173994,NA,64.01,1.22,15120000,14300000,173994
"3457","CWST",50.09,"M",48.99,"M",765331,NA,-27.85,1.56,50090000,48990000,765331
"3458","CXDC",70.55,"M",18.67,"M",6959,NA,-79.94,0.04,70550000,18670000,6959
"3459","CXDO",17.96,"M",7.38,"M",58097,NA,-11.83,0.79,17960000,7380000,58097
"3460","CYAD",14.21,"M",NA,NA,209915,NA,-0.07,NA,14210000,NA,209915
"3461","CYAN",6.1,"M",4.54,"M",3567,NA,-35.46,0.08,6100000,4540000,3567
"3462","CYBE",7.25,"M",6.96,"M",165406,NA,-11.39,2.38,7250000,6960000,165406
"3463","CYBR",38.73,"M",38.15,"M",2.58,"M",3.03,6.76,38730000,38150000,2580000
"3464","CYCC",5.35,"M",5.04,"M",972304,NA,9.57,19.3,5350000,5040000,972304
"3465","CYCCP",NA,NA,NA,NA,761,NA,-29.28,NA,NA,NA,761
"3466","CYCN",33.96,"M",29.23,"M",544226,NA,-6.65,1.86,33960000,29230000,544226
"3467","CYRN",60.92,"M",25.57,"M",44805,NA,-2.35,0.18,60920000,25570000,44805
"3468","CYRX",44.23,"M",35.6,"M",7.2,"M",0.65,20.24,44230000,35600000,7200000
"3469","CYTH",4.57,"M",3.98,"M",126128,NA,2371.16,3.17,4570000,3980000,126128
"3470","CYTK",70.78,"M",65.27,"M",9.9,"M",6.34,15.17,70780000,65270000,9900000
"3471","CZNC",15.91,"M",15.33,"M",154979,NA,-6.67,1.01,15910000,15330000,154979
"3472","CZR",160.83,"M",197.05,"M",10.84,"M",-5.53,5.5,160830000,197050000,10840000
"3473","CZWI",11.15,"M",10.52,"M",92273,NA,-0.78,0.88,11150000,10520000,92273
"3474","DADA",233.61,"M",206.06,"M",6.27,"M",2.14,3.04,233610000,206060000,6270000
"3475","DAIO",8.42,"M",7.31,"M",23708,NA,-18.16,0.32,8420000,7310000,23708
"3476","DAKT",62.75,"M",36.88,"M",1.61,"M",-1.41,4.36,62750000,36880000,1610000
"3477","DARE",41.6,"M",38.42,"M",569485,NA,-22.87,1.48,41600000,38420000,569485
"3478","DBDR",23.16,"M",NA,NA,651576,NA,0.12,NA,23160000,NA,651576
"3479","DBDRU",23.16,"M",NA,NA,3024,NA,-92.33,NA,23160000,NA,3024
"3480","DBDRW",NA,NA,NA,NA,9128,NA,-36,NA,NA,NA,9128
"3481","DBVT",109.85,"M",109.54,"M",1.2,"M",15.24,1.1,109850000,109540000,1200000
"3482","DBX",315.88,"M",296.08,"M",19.65,"M",15.3,6.64,315880000,296080000,19650000
"3483","DCBO",32.6,"M",11.1,"M",127623,NA,168.62,1.15,32600000,11100000,127623
"3484","DCOM",33.05,"M",28.06,"M",1.28,"M",0.57,4.56,33050000,28060000,1280000
"3485","DCOMP",5.3,"M",NA,NA,882,NA,-87.5,NA,5300000,NA,882
"3486","DCPH",56.93,"M",38.27,"M",3.61,"M",-0.12,9.43,56930000,38270000,3610000
"3487","DCRB",22.57,"M",NA,NA,180486,NA,-62.25,NA,22570000,NA,180486
"3488","DCRBU",20,"M",NA,NA,57299,NA,6.73,NA,2e+07,NA,57299
"3489","DCRBW",NA,NA,NA,NA,76854,NA,-69.79,NA,NA,NA,76854
"3490","DCT",130.93,"M",58.54,"M",3.9,"M",5.76,6.67,130930000,58540000,3900000
"3491","DCTH",5.95,"M",5.29,"M",390020,NA,24.79,7.37,5950000,5290000,390020
"3492","DDMX",12.5,"M",5.82,"M",7930,NA,16.11,0.14,12500000,5820000,7930
"3493","DDMXU",12.87,"M",NA,NA,3358,NA,445.13,NA,12870000,NA,3358
"3494","DDOG",189.8,"M",183.84,"M",16.11,"M",4.97,8.76,189800000,183840000,16110000
"3495","DENN",63.77,"M",61.55,"M",3.96,"M",5.4,6.44,63770000,61550000,3960000
"3496","DFFN",64.02,"M",63.88,"M",722129,NA,-16.45,1.13,64020000,63880000,722129
"3497","DFHT",14.38,"M",NA,NA,272666,NA,115.42,NA,14380000,NA,272666
"3498","DFHTU",14.38,"M",14.18,"M",172,NA,-88.62,0,14380000,14180000,172
"3499","DFHTW",NA,NA,NA,NA,21418,NA,122.83,NA,NA,NA,21418
"3500","DFPH",23,"M",NA,NA,23406,NA,-74.6,NA,2.3e+07,NA,23406
"3501","DFPHU",23,"M",22.55,"M",2093,NA,9.7,0.01,2.3e+07,22550000,2093
"3502","DFPHW",NA,NA,NA,NA,2538,NA,-61.14,NA,NA,NA,2538
"3503","DGICA",23.53,"M",13,"M",126629,NA,-4.52,0.97,23530000,1.3e+07,126629
"3504","DGICB",NA,NA,732037,NA,142,NA,-5.96,0.02,NA,732037,142
"3505","DGII",29.24,"M",28.54,"M",548372,NA,-6.26,1.92,29240000,28540000,548372
"3506","DGLY",30.08,"M",25.5,"M",3.96,"M",36.09,15.54,30080000,25500000,3960000
"3507","DGNS",27.6,"M",NA,NA,5372,NA,-19.04,NA,27600000,NA,5372
"3508","DHC",237.95,"M",237.74,"M",12.93,"M",-0.3,5.44,237950000,237740000,12930000
"3509","DHCNI",NA,NA,NA,NA,25720,NA,37.06,NA,NA,NA,25720
"3510","DHCNL",NA,NA,NA,NA,6902,NA,3.91,NA,NA,NA,6902
"3511","DHIL",3.16,"M",3.01,"M",54211,NA,-1.84,1.8,3160000,3010000,54211
"3512","DIOD",52.04,"M",42.13,"M",820660,NA,0.64,1.95,52040000,42130000,820660
"3513","DISCA",160.47,"M",154.55,"M",58.07,"M",6.34,37.57,160470000,154550000,58070000
"3514","DISCB",6.51,"M",228448,NA,1389,NA,-1,0.61,6510000,228448,1389
"3515","DISCK",340.17,"M",311.51,"M",8.63,"M",24.98,2.77,340170000,311510000,8630000
"3516","DISH",287.53,"M",246.67,"M",25.84,"M",3.19,10.47,287530000,246670000,25840000
"3517","DJCO",1.38,"M",902326,NA,18736,NA,-20.17,2.08,1380000,902326,18736
"3518","DKNG",391.71,"M",310.65,"M",17.83,"M",-1.06,5.74,391710000,310650000,17830000
"3519","DLCAU",20.7,"M",20.63,"M",49249,NA,NA,0.24,20700000,20630000,49249
"3520","DLHC",12.53,"M",10.21,"M",5107,NA,-0.76,0.05,12530000,10210000,5107
"3521","DLPN",6.56,"M",5.03,"M",122654,NA,206.26,2.44,6560000,5030000,122654
"3522","DLTH",29.46,"M",19.87,"M",2.08,"M",-12.35,10.46,29460000,19870000,2080000
"3523","DLTR",235.19,"M",232.23,"M",3.29,"M",6.78,1.42,235190000,232230000,3290000
"3524","DMAC",18.74,"M",17.46,"M",79582,NA,-19.69,0.46,18740000,17460000,79582
"3525","DMLP",34.68,"M",31.29,"M",100341,NA,7.73,0.32,34680000,31290000,100341
"3526","DMRC",15.32,"M",11.14,"M",1.53,"M",10.72,13.73,15320000,11140000,1530000
"3527","DMTK",23.83,"M",17.01,"M",1.55,"M",33.47,9.14,23830000,17010000,1550000
"3528","DNLI",119.92,"M",75.82,"M",7.38,"M",-8.58,9.73,119920000,75820000,7380000
"3529","DOCU",186.56,"M",181.44,"M",6.57,"M",-17.78,3.62,186560000,181440000,6570000
"3530","DOGZ",20.3,"M",20.3,"M",36157,NA,-73.04,0.18,20300000,20300000,36157
"3531","DOMO",26.69,"M",25.28,"M",2.39,"M",-14.43,9.44,26690000,25280000,2390000
"3532","DOOO",44.03,"M",42.74,"M",173652,NA,-3.87,0.41,44030000,42740000,173652
"3533","DORM",32.29,"M",26.56,"M",837657,NA,-0.21,3.15,32290000,26560000,837657
"3534","DOX",131.11,"M",131.11,"M",2.5,"M",2.02,1.9,131110000,131110000,2500000
"3535","DOYU",320.95,"M",308.77,"M",14.02,"M",14.97,4.54,320950000,308770000,14020000
"3536","DRIO",8.11,"M",5.61,"M",128878,NA,12.64,2.3,8110000,5610000,128878
"3537","DRIOW",NA,NA,NA,NA,773,NA,-94.36,NA,NA,NA,773
"3538","DRNA",75.04,"M",66.17,"M",4.86,"M",-6.76,7.34,75040000,66170000,4860000
"3539","DRRX",203.18,"M",199.9,"M",8.38,"M",-4.12,4.19,203180000,199900000,8380000
"3540","DRTT",84.68,"M",51.58,"M",877238,NA,-13.39,1.7,84680000,51580000,877238
"3541","DSAC",17.5,"M",NA,NA,3562,NA,-96.98,NA,17500000,NA,3562
"3542","DSACU",17.5,"M",NA,NA,6130,NA,-3.71,NA,17500000,NA,6130
"3543","DSACW",NA,NA,NA,NA,115,NA,422.73,NA,NA,NA,115
"3544","DSGX",84.48,"M",84.16,"M",367270,NA,-13.25,0.44,84480000,84160000,367270
"3545","DSKE",65.02,"M",42.01,"M",2.47,"M",15.48,5.89,65020000,42010000,2470000
"3546","DSPG",23.6,"M",21.72,"M",680837,NA,-8.26,3.13,23600000,21720000,680837
"3547","DSWL",15.92,"M",5.45,"M",855,NA,-66.5,0.02,15920000,5450000,855
"3548","DTEA",26.23,"M",14.18,"M",191036,NA,19.61,1.35,26230000,14180000,191036
"3549","DTIL",52.48,"M",39.94,"M",3.94,"M",-6.59,9.86,52480000,39940000,3940000
"3550","DTSS",NA,NA,5.94,"M",77128,NA,10.37,1.3,NA,5940000,77128
"3551","DUNEU",17.25,"M",NA,NA,1339,NA,61.13,NA,17250000,NA,1339
"3552","DUO",55.05,"M",NA,NA,112934,NA,15.9,NA,55050000,NA,112934
"3553","DUOT",3.53,"M",2.61,"M",1987,NA,-14.94,0.08,3530000,2610000,1987
"3554","DVAX",110.17,"M",98.4,"M",23.51,"M",2.88,23.9,110170000,98400000,23510000
"3555","DWSN",23.48,"M",21.78,"M",60547,NA,23.92,0.28,23480000,21780000,60547
"3556","DXCM",96.03,"M",94.68,"M",3.77,"M",9.08,3.98,96030000,94680000,3770000
"3557","DXPE",17.78,"M",16.31,"M",749206,NA,-10.2,4.59,17780000,16310000,749206
"3558","DXYN",14.93,"M",11.25,"M",74635,NA,-4.8,0.66,14930000,11250000,74635
"3559","DYAI",27.48,"M",19.22,"M",924935,NA,-0.54,4.81,27480000,19220000,924935
"3560","DYN",51.45,"M",22.39,"M",1.4,"M",-14.67,6.23,51450000,22390000,1400000
"3561","DYNT",14.72,"M",9.15,"M",10893,NA,-12.47,0.12,14720000,9150000,10893
"3562","DZSI",21.64,"M",11.01,"M",216811,NA,-3.1,1.97,21640000,11010000,216811
"3563","EA",290.08,"M",288.61,"M",8.77,"M",-0.17,3.04,290080000,288610000,8770000
"3564","EAR",38.19,"M",15.64,"M",1.81,"M",8.18,11.6,38190000,15640000,1810000
"3565","EARS",9.42,"M",6.66,"M",66794,NA,49.64,1,9420000,6660000,66794
"3566","EAST",10.15,"M",8.5,"M",119617,NA,-21.65,1.41,10150000,8500000,119617
"3567","EBAY",689.34,"M",663,"M",25.03,"M",0.05,3.78,689340000,6.63e+08,25030000
"3568","EBAYL",NA,NA,NA,NA,84679,NA,-23.94,NA,NA,NA,84679
"3569","EBC",179.29,"M",184.81,"M",4.75,"M",-22.96,2.57,179290000,184810000,4750000
"3570","EBIX",30.96,"M",25.35,"M",7.34,"M",-2.3,28.93,30960000,25350000,7340000
"3571","EBMT",6.78,"M",6.23,"M",48617,NA,5.56,0.78,6780000,6230000,48617
"3572","EBON",84.41,"M",74.54,"M",2.71,"M",133.88,3.64,84410000,74540000,2710000
"3573","EBSB",52.42,"M",47.09,"M",419711,NA,-6.04,0.89,52420000,47090000,419711
"3574","EBTC",11.93,"M",8.93,"M",72462,NA,25.52,0.81,11930000,8930000,72462
"3575","ECHO",26.61,"M",25.98,"M",1.05,"M",-4.86,4.06,26610000,25980000,1050000
"3576","ECOL",31.51,"M",31.1,"M",809011,NA,-3.94,2.6,31510000,31100000,809011
"3577","ECOLW",NA,NA,NA,NA,48576,NA,-1.43,NA,NA,NA,48576
"3578","ECOR",45.45,"M",31.59,"M",455005,NA,-0.88,1.44,45450000,31590000,455005
"3579","ECPG",31.34,"M",29.99,"M",3.76,"M",-6.82,12.55,31340000,29990000,3760000
"3580","EDAP",NA,NA,28.96,"M",116362,NA,8.23,0.4,NA,28960000,116362
"3581","EDIT",66.19,"M",65.24,"M",9.5,"M",-3.96,14.56,66190000,65240000,9500000
"3582","EDRY",2.3,"M",1.05,"M",2621,NA,-58.72,0.25,2300000,1050000,2621
"3583","EDSA",10.52,"M",3.92,"M",20016,NA,34.07,0.51,10520000,3920000,20016
"3584","EDTK",3,"M",5.75,"M",6660,NA,-55.69,0.12,3e+06,5750000,6660
"3585","EDTXU",10,"M",10,"M",3783,NA,-34.5,0.04,1e+07,1e+07,3783
"3586","EDUC",8.35,"M",6.33,"M",31225,NA,-13.72,0.49,8350000,6330000,31225
"3587","EEFT",52.31,"M",50,"M",710916,NA,-2.2,1.42,52310000,5e+07,710916
"3588","EFOI",3.5,"M",2.86,"M",164050,NA,-3.38,5.73,3500000,2860000,164050
"3589","EFSC",31.21,"M",28.61,"M",414273,NA,-5.01,1.45,31210000,28610000,414273
"3590","EGAN",30.93,"M",21.12,"M",767861,NA,-29.84,3.64,30930000,21120000,767861
"3591","EGBN",32.23,"M",29.59,"M",629548,NA,1.72,2.13,32230000,29590000,629548
"3592","EGLE",12.1,"M",11.99,"M",514087,NA,-10.84,4.29,12100000,11990000,514087
"3593","EGOV",67.03,"M",64.52,"M",999440,NA,-3.58,1.55,67030000,64520000,999440
"3594","EGRX",13.03,"M",11.26,"M",1.43,"M",-3.94,12.72,13030000,11260000,1430000
"3595","EH",32.02,"M",NA,NA,837382,NA,2.27,NA,32020000,NA,837382
"3596","EHTH",25.9,"M",24.49,"M",2.75,"M",1.86,11.23,25900000,24490000,2750000
"3597","EIGI",141.71,"M",77.06,"M",2.41,"M",-0.66,3.13,141710000,77060000,2410000
"3598","EIGR",32.53,"M",29.56,"M",1.61,"M",8.84,5.46,32530000,29560000,1610000
"3599","EKSO",8.32,"M",7.44,"M",247037,NA,31.43,3.32,8320000,7440000,247037
"3600","ELDN",14.31,"M",1.08,"M",87597,NA,-20.05,8.14,14310000,1080000,87597
"3601","ELOX",40.15,"M",27.04,"M",1.14,"M",-0.72,4.22,40150000,27040000,1140000
"3602","ELSE",NA,NA,2.23,"M",76996,NA,771.59,3.45,NA,2230000,76996
"3603","ELTK",NA,NA,1.3,"M",1775,NA,-2.9,0.14,NA,1300000,1775
"3604","ELYS",16.67,"M",9.26,"M",240268,NA,-32.94,2.59,16670000,9260000,240268
"3605","EMCF",2.71,"M",2.15,"M",6213,NA,-16.21,0.29,2710000,2150000,6213
"3606","EMKR",29.78,"M",26.45,"M",68899,NA,-59,0.26,29780000,26450000,68899
"3607","EML",6.24,"M",5.92,"M",59530,NA,-13.09,1.01,6240000,5920000,59530
"3608","ENDP",230.29,"M",227.24,"M",22.87,"M",4.8,10.07,230290000,227240000,22870000
"3609","ENFAU",29.53,"M",NA,NA,9543,NA,NA,NA,29530000,NA,9543
"3610","ENG",27.56,"M",15.65,"M",2.29,"M",42.37,14.62,27560000,15650000,2290000
"3611","ENLV",13.46,"M",7.62,"M",217037,NA,7.12,2.85,13460000,7620000,217037
"3612","ENOB",46.64,"M",13.1,"M",670696,NA,-5,5.12,46640000,13100000,670696
"3613","ENPH",126.33,"M",117.26,"M",6.43,"M",-22.59,5.48,126330000,117260000,6430000
"3614","ENSG",54.24,"M",51.19,"M",882248,NA,-7.18,1.72,54240000,51190000,882248
"3615","ENTA",20.14,"M",17.76,"M",2.38,"M",-1.32,13.37,20140000,17760000,2380000
"3616","ENTG",134.99,"M",133.56,"M",1.84,"M",16.28,1.38,134990000,133560000,1840000
"3617","ENTX",21.06,"M",12.28,"M",145895,NA,256.79,1.19,21060000,12280000,145895
"3618","ENTXW",NA,NA,NA,NA,1643,NA,0,NA,NA,NA,1643
"3619","ENVB",1.87,"M",904954,NA,157702,NA,72.05,17.43,1870000,904954,157702
"3620","EOLS",33.75,"M",21.9,"M",4.13,"M",6.05,18.87,33750000,21900000,4130000
"3621","EOSE",49.8,"M",37.17,"M",2.87,"M",56.73,7.73,49800000,37170000,2870000
"3622","EOSEW",NA,NA,NA,NA,1743,NA,-84.31,NA,NA,NA,1743
"3623","EPAY",45.11,"M",44.01,"M",1.43,"M",-13.66,3.25,45110000,44010000,1430000
"3624","EPHYU",40.25,"M",NA,NA,21715,NA,NA,NA,40250000,NA,21715
"3625","EPIX",33.68,"M",15.06,"M",42117,NA,-38.36,0.28,33680000,15060000,42117
"3626","EPSN",23.86,"M",23.21,"M",6624,NA,-49.23,0.03,23860000,23210000,6624
"3627","EPZM",101.58,"M",87.61,"M",11.55,"M",9.23,13.19,101580000,87610000,11550000
"3628","EQ",24.73,"M",12.61,"M",751860,NA,9.35,5.96,24730000,12610000,751860
"3629","EQBK",15.22,"M",13.32,"M",108124,NA,-7.3,0.81,15220000,13320000,108124
"3630","EQIX",89.1,"M",88.67,"M",960890,NA,-9.18,1.08,89100000,88670000,960890
"3631","EQOS",34.29,"M",27.62,"M",2.14,"M",693.94,7.77,34290000,27620000,2140000
"3632","EQOSW",7.43,"M",5.3,"M",1652,NA,-80.47,0.03,7430000,5300000,1652
"3633","ERES",34.5,"M",NA,NA,168853,NA,137.49,NA,34500000,NA,168853
"3634","ERESU",34.5,"M",34.16,"M",159,NA,0,0,34500000,34160000,159
"3635","ERESW",NA,NA,NA,NA,17028,NA,-68.65,NA,NA,NA,17028
"3636","ERIC",NA,NA,3.07,"B",8.17,"M",3.77,0.27,NA,3.07e+09,8170000
"3637","ERIE",46.19,"M",25.12,"M",874534,NA,1.3,3.48,46190000,25120000,874534
"3638","ERII",56.1,"M",36.34,"M",2.52,"M",-12.06,6.93,56100000,36340000,2520000
"3639","ERYP",20.06,"M",19.41,"M",8712,NA,673.71,0.04,20060000,19410000,8712
"3640","ESBK",NA,NA,2.51,"M",3043,NA,-0.26,0.12,NA,2510000,3043
"3641","ESCA",14.17,"M",9.1,"M",346983,NA,-8.26,3.81,14170000,9100000,346983
"3642","ESEA",4.38,"M",1.65,"M",6311,NA,80.73,0.38,4380000,1650000,6311
"3643","ESGR",18.56,"M",15.09,"M",141455,NA,-13.62,0.94,18560000,15090000,141455
