"","Ticker","SharesOutstanding","SO_Units","PublicFloat","PF_Units","SharesSoldShort","SSS_Units","ChangefromLast","PercentofFloat","Shares_Outstanding","Public_Float","Shares_Sold_Short"
"3792","GIGM",11.05,"M",6.03,"M",184123,NA,0.42,3.05,11050000,6030000,184123
"3793","GIII",48.38,"M",42.24,"M",4.62,"M",-3.3,10.93,48380000,42240000,4620000
"3794","GILD",1.25,"B",1.25,"B",25.72,"M",-10.21,2.05,1.25e+09,1.25e+09,25720000
"3795","GILT",56.51,"M",37.29,"M",934908,NA,-2.75,2.51,56510000,37290000,934908
"3796","GLAD",33.65,"M",31.83,"M",321234,NA,4.14,1.01,33650000,31830000,321234
"3797","GLADL",1.55,"M",NA,NA,4,NA,-91.84,NA,1550000,NA,4
"3798","GLBS",10.57,"M",10.38,"M",999792,NA,-13.11,9.63,10570000,10380000,999792
"3799","GLBZ",2.85,"M",2.14,"M",3772,NA,-25.89,0.18,2850000,2140000,3772
"3800","GLDD",65.64,"M",63.73,"M",1.37,"M",9.78,2.16,65640000,63730000,1370000
"3801","GLG",96.03,"M",68.54,"M",224026,NA,517.87,0.33,96030000,68540000,224026
"3802","GLMD",25.08,"M",19.71,"M",270652,NA,-16.43,1.37,25080000,19710000,270652
"3803","GLNG",109.94,"M",93.5,"M",4.74,"M",-18.43,5.07,109940000,93500000,4740000
"3804","GLPG",65.51,"M",65.41,"M",914533,NA,2.72,1.4,65510000,65410000,914533
"3805","GLPI",232.79,"M",220.41,"M",2.24,"M",3.22,1.02,232790000,220410000,2240000
"3806","GLRE",28.93,"M",26.67,"M",1.1,"M",-49.5,4.14,28930000,26670000,1100000
"3807","GLSI",12.9,"M",2.39,"M",142019,NA,15.55,5.94,12900000,2390000,142019
"3808","GLTO",25.26,"M",14.84,"M",130019,NA,7.09,0.88,25260000,14840000,130019
"3809","GLYC",51.54,"M",41.11,"M",2.19,"M",-10.77,5.34,51540000,41110000,2190000
"3810","GMAB",656.21,"M",NA,NA,764830,NA,22.13,NA,656210000,NA,764830
"3811","GMBL",20.36,"M",14.07,"M",1.67,"M",24.37,11.84,20360000,14070000,1670000
"3812","GMBLW",NA,NA,NA,NA,557,NA,191.62,NA,NA,NA,557
"3813","GMDA",59.2,"M",41.04,"M",1.49,"M",-28.5,3.63,59200000,41040000,1490000
"3814","GMIIU",45,"M",NA,NA,3835,NA,-51.66,NA,4.5e+07,NA,3835
"3815","GNACU",23,"M",23,"M",200,NA,-78.38,0,2.3e+07,2.3e+07,200
"3816","GNCA",54.43,"M",38.71,"M",1.72,"M",-3.09,4.44,54430000,38710000,1720000
"3817","GNFT",45.78,"M",NA,NA,9878,NA,5.07,NA,45780000,NA,9878
"3818","GNLN",16.93,"M",15.83,"M",2.73,"M",34.51,17.24,16930000,15830000,2730000
"3819","GNOG",46.57,"M",42.48,"M",3.04,"M",11.69,7.15,46570000,42480000,3040000
"3820","GNPX",43.28,"M",41.89,"M",4.11,"M",-1.2,9.82,43280000,41890000,4110000
"3821","GNRS",21.89,"M",21.89,"M",133574,NA,2.09,0.61,21890000,21890000,133574
"3822","GNRSW",NA,NA,NA,NA,44194,NA,-15.2,NA,NA,NA,44194
"3823","GNSS",33.85,"M",33.01,"M",1.1,"M",29.37,3.32,33850000,33010000,1100000
"3824","GNTX",241.54,"M",240.97,"M",3.55,"M",-3.36,1.47,241540000,240970000,3550000
"3825","GNTY",12.06,"M",8.39,"M",156666,NA,-9.76,1.87,12060000,8390000,156666
"3826","GNUS",300.79,"M",286.21,"M",42.47,"M",-8.71,14.84,300790000,286210000,42470000
"3827","GO",95.71,"M",84.42,"M",7.12,"M",-3.77,8.43,95710000,84420000,7120000
"3828","GOCO",99.99,"M",98.73,"M",5.27,"M",21.75,5.33,99990000,98730000,5270000
"3829","GOEV",237.5,"M",99.86,"M",29.1,"M",3.15,29.14,237500000,99860000,29100000
"3830","GOEVW",NA,NA,NA,NA,119641,NA,-2.85,NA,NA,NA,119641
"3831","GOGL",197.71,"M",119.11,"M",2,"M",-3.39,1.68,197710000,119110000,2e+06
"3832","GOGO",109.61,"M",45.34,"M",13.61,"M",-0.89,30.01,109610000,45340000,13610000
"3833","GOOD",36.39,"M",35.76,"M",434807,NA,6.04,1.22,36390000,35760000,434807
"3834","GOODM",3.51,"M",NA,NA,791,NA,0,NA,3510000,NA,791
"3835","GOODN",3.06,"M",NA,NA,6993,NA,13.86,NA,3060000,NA,6993
"3836","GOOG",323.58,"M",282.79,"M",2.48,"M",-12.27,0.88,323580000,282790000,2480000
"3837","GOOGL",300.75,"M",300.01,"M",2.97,"M",-1.68,0.99,300750000,300010000,2970000
"3838","GOSS",75.91,"M",56.15,"M",10.48,"M",-3.26,18.66,75910000,56150000,10480000
"3839","GOVX",6.32,"M",6.07,"M",315773,NA,2.5,5.2,6320000,6070000,315773
"3840","GOVXW",NA,NA,NA,NA,13407,NA,173.56,NA,NA,NA,13407
"3841","GP",20.89,"M",16.5,"M",567545,NA,22.82,3.44,20890000,16500000,567545
"3842","GPACU",30,"M",29.9,"M",2241,NA,240.06,0.01,3e+07,29900000,2241
"3843","GPP",23.21,"M",22.45,"M",517863,NA,738.62,2.31,23210000,22450000,517863
"3844","GPRE",44.63,"M",42.43,"M",10.17,"M",5.78,23.98,44630000,42430000,10170000
"3845","GPRO",125.07,"M",122.18,"M",17.29,"M",15.05,14.16,125070000,122180000,17290000
"3846","GRAY",21.06,"M",16.41,"M",1.56,"M",18.98,9.52,21060000,16410000,1560000
"3847","GRBK",50.73,"M",48.35,"M",1.76,"M",41.33,3.64,50730000,48350000,1760000
"3848","GRCL",67.21,"M",65.65,"M",290771,NA,-25.92,0.44,67210000,65650000,290771
"3849","GRCY",5.26,"M",4,"M",814,NA,-12.85,0.02,5260000,4e+06,814
"3850","GRFS",NA,NA,258.37,"M",4.44,"M",-14.08,1.72,NA,258370000,4440000
"3851","GRIL",14.87,"M",9.39,"M",643812,NA,324.91,6.86,14870000,9390000,643812
"3852","GRIN",19.31,"M",12.92,"M",1790,NA,-77.09,0.01,19310000,12920000,1790
"3853","GRMN",192.14,"M",148.86,"M",1.98,"M",0.49,1.33,192140000,148860000,1980000
"3854","GRNQ",65.87,"M",20.73,"M",244567,NA,-5.98,1.18,65870000,20730000,244567
"3855","GRNV",3.35,"M",2.56,"M",70722,NA,-3.31,2.77,3350000,2560000,70722
"3856","GRNVR",NA,NA,NA,NA,1584,NA,-76.07,NA,NA,NA,1584
"3857","GRNVW",NA,NA,NA,NA,9234,NA,-19.13,NA,NA,NA,9234
"3858","GROW",12.98,"M",12.37,"M",501367,NA,19.23,4.05,12980000,12370000,501367
"3859","GRPN",29.12,"M",24.3,"M",3.54,"M",22.87,14.57,29120000,24300000,3540000
"3860","GRSV",52.5,"M",51.72,"M",91458,NA,-53.65,0.18,52500000,51720000,91458
"3861","GRSVU",52.5,"M",52.5,"M",76,NA,-87.44,0,52500000,52500000,76
"3862","GRSVW",NA,NA,NA,NA,6289,NA,-20.18,NA,NA,NA,6289
"3863","GRTS",49.2,"M",41,"M",4.2,"M",0.59,10.25,49200000,4.1e+07,4200000
"3864","GRTX",25.25,"M",10.23,"M",493986,NA,51.22,4.83,25250000,10230000,493986
"3865","GRVY",NA,NA,NA,NA,3578,NA,-58.22,NA,NA,NA,3578
"3866","GRWG",58.83,"M",41.27,"M",2.48,"M",-0.16,6.01,58830000,41270000,2480000
"3867","GSAQU",25.88,"M",25.68,"M",282,NA,-36.91,0,25880000,25680000,282
"3868","GSBC",13.72,"M",10.75,"M",150764,NA,3.64,1.4,13720000,10750000,150764
"3869","GSHD",18.45,"M",17.6,"M",765379,NA,13.98,4.35,18450000,17600000,765379
"3870","GSIT",23.64,"M",16.09,"M",600071,NA,35.79,3.73,23640000,16090000,600071
"3871","GSKY",78.37,"M",65.89,"M",1.99,"M",-53.47,3.02,78370000,65890000,1990000
"3872","GSM",169.16,"M",76.73,"M",1.24,"M",-26.07,1.62,169160000,76730000,1240000
"3873","GSMG",66.08,"M",22.11,"M",113420,NA,41.36,0.51,66080000,22110000,113420
"3874","GSMGW",NA,NA,NA,NA,8371,NA,-57.92,NA,NA,NA,8371
"3875","GT",233.3,"M",232.33,"M",12.63,"M",9.9,5.44,233300000,232330000,12630000
"3876","GTEC",10.51,"M",2.98,"M",77446,NA,-4.6,2.6,10510000,2980000,77446
"3877","GTH",88.87,"M",82.04,"M",393681,NA,-42.63,0.48,88870000,82040000,393681
"3878","GTHX",42.07,"M",33.32,"M",6.43,"M",-8.8,19.29,42070000,33320000,6430000
"3879","GTIM",12.79,"M",11.92,"M",39060,NA,-27.58,0.33,12790000,11920000,39060
"3880","GTLS",36.35,"M",36.13,"M",4.04,"M",-0.54,11.19,36350000,36130000,4040000
"3881","GTYH",57.5,"M",44.66,"M",1.74,"M",6.39,3.89,57500000,44660000,1740000
"3882","GURE",10.47,"M",6.4,"M",30473,NA,-59.74,0.48,10470000,6400000,30473
"3883","GVP",20.64,"M",16.36,"M",72739,NA,-6.17,0.44,20640000,16360000,72739
"3884","GWAC",21.48,"M",19.36,"M",437635,NA,41.17,2.26,21480000,19360000,437635
"3885","GWACW",NA,NA,NA,NA,4215,NA,-33.83,NA,NA,NA,4215
"3886","GWGH",33.09,"M",3.17,"M",126999,NA,14.23,4.01,33090000,3170000,126999
"3887","GWRS",22.59,"M",10.58,"M",153807,NA,20.08,1.45,22590000,10580000,153807
"3888","GXGX",NA,NA,28.11,"M",349568,NA,17.67,1.24,NA,28110000,349568
"3889","GXGXU",NA,NA,NA,NA,300,NA,158.62,NA,NA,NA,300
"3890","GXGXW",NA,NA,NA,NA,20293,NA,8.87,NA,NA,NA,20293
"3891","GYRO",NA,NA,1.3,"M",219,NA,-48.23,0.02,NA,1300000,219
"3892","HA",51.11,"M",49.68,"M",2.27,"M",-9.53,4.57,51110000,49680000,2270000
"3893","HAAC",52.5,"M",NA,NA,224974,NA,60.64,NA,52500000,NA,224974
"3894","HAACU",52.5,"M",48.5,"M",140,NA,159.26,0,52500000,48500000,140
"3895","HAACW",NA,NA,NA,NA,109289,NA,4.38,NA,NA,NA,109289
"3896","HAFC",30.69,"M",30.3,"M",444329,NA,4.85,1.47,30690000,30300000,444329
"3897","HAIN",99.72,"M",99.05,"M",6.11,"M",7.31,6.17,99720000,99050000,6110000
"3898","HALL",18.17,"M",17.84,"M",87070,NA,-18.76,0.49,18170000,17840000,87070
"3899","HALO",142.39,"M",139.85,"M",7.17,"M",-3.48,5.12,142390000,139850000,7170000
"3900","HAPP",25.9,"M",16.53,"M",165529,NA,-12.11,1,25900000,16530000,165529
"3901","HARP",32.52,"M",20.31,"M",932809,NA,-11.08,4.59,32520000,20310000,932809
"3902","HAS",137.57,"M",127.81,"M",3.68,"M",-8.4,2.88,137570000,127810000,3680000
"3903","HAYN",12.69,"M",12.36,"M",231947,NA,10.13,1.88,12690000,12360000,231947
"3904","HBAN",1.02,"B",1,"B",42.47,"M",8.52,4.23,1.02e+09,1e+09,42470000
"3905","HBANN",NA,NA,NA,NA,687,NA,-26.68,NA,NA,NA,687
"3906","HBANO",NA,NA,NA,NA,16186,NA,-11.91,NA,NA,NA,16186
"3907","HBCP",8.71,"M",7.33,"M",98781,NA,2.77,1.35,8710000,7330000,98781
"3908","HBIO",39.96,"M",35.64,"M",863602,NA,8.19,2.42,39960000,35640000,863602
"3909","HBMD",18.78,"M",11.76,"M",171109,NA,4.71,1.45,18780000,11760000,171109
"3910","HBNC",43.95,"M",37.01,"M",536257,NA,18.76,1.45,43950000,37010000,536257
"3911","HBP",27.4,"M",19.66,"M",281479,NA,-7.39,1.43,27400000,19660000,281479
"3912","HBT",27.37,"M",9.24,"M",265029,NA,6.17,2.87,27370000,9240000,265029
"3913","HCAPZ",NA,NA,NA,NA,491,NA,163.98,NA,NA,NA,491
"3914","HCAQ",21.31,"M",20.64,"M",6811,NA,-39.93,0.03,21310000,20640000,6811
"3915","HCAR",33.12,"M",NA,NA,24384,NA,-23.74,NA,33120000,NA,24384
"3916","HCARW",NA,NA,NA,NA,7896,NA,-43.64,NA,NA,NA,7896
"3917","HCAT",44.52,"M",42.08,"M",5.62,"M",9.25,13.36,44520000,42080000,5620000
"3918","HCCCU",27.5,"M",NA,NA,18,NA,-90.43,NA,27500000,NA,18
"3919","HCCI",24.2,"M",15.48,"M",415095,NA,5.43,2.68,24200000,15480000,415095
"3920","HCDI",14.89,"M",11.45,"M",58234,NA,-49.45,0.51,14890000,11450000,58234
"3921","HCICU",34.5,"M",34.41,"M",143,NA,-78.43,0,34500000,34410000,143
"3922","HCIIU",25,"M",24.9,"M",5423,NA,-9.66,0.02,2.5e+07,24900000,5423
"3923","HCKT",30.13,"M",24.82,"M",797932,NA,37.09,3.22,30130000,24820000,797932
"3924","HCM",148.9,"M",144.9,"M",936427,NA,4.54,0.65,148900000,144900000,936427
"3925","HCSG",74.72,"M",74.24,"M",11.83,"M",0.38,15.94,74720000,74240000,11830000
"3926","HDSN",43.39,"M",35.81,"M",698770,NA,15,1.95,43390000,35810000,698770
"3927","HEAR",15.48,"M",15.51,"M",1.57,"M",7.05,10.12,15480000,15510000,1570000
"3928","HEC",41.4,"M",41.39,"M",2.22,"M",-2.01,5.36,41400000,41390000,2220000
"3929","HECCW",NA,NA,NA,NA,5234,NA,51.32,NA,NA,NA,5234
"3930","HEES",36.13,"M",31.53,"M",872738,NA,-13.09,2.77,36130000,31530000,872738
"3931","HELE",24.45,"M",24.22,"M",3.4,"M",3.99,14.03,24450000,24220000,3400000
"3932","HEPA",76.23,"M",76.12,"M",1.24,"M",-32.3,1.64,76230000,76120000,1240000
"3933","HFBL",3.36,"M",2.52,"M",250,NA,-13.79,0.01,3360000,2520000,250
"3934","HFFG",51.91,"M",35.24,"M",2.75,"M",2.78,7.81,51910000,35240000,2750000
"3935","HFWA",35.98,"M",35.39,"M",1.43,"M",0.47,4.04,35980000,35390000,1430000
"3936","HGBL",35.67,"M",19.92,"M",18153,NA,44.95,0.09,35670000,19920000,18153
"3937","HGEN",59.08,"M",54.16,"M",9.24,"M",16.73,17.06,59080000,54160000,9240000
"3938","HGSH",22.53,"M",6.79,"M",6082,NA,-83.66,0.09,22530000,6790000,6082
"3939","HHR",50.64,"M",NA,NA,79827,NA,-3.6,NA,50640000,NA,79827
"3940","HIBB",16.21,"M",15.89,"M",2.13,"M",-14.54,13.39,16210000,15890000,2130000
"3941","HIFS",2.14,"M",1.36,"M",18877,NA,-2.18,1.39,2140000,1360000,18877
"3942","HIHO",3.97,"M",2.66,"M",1128,NA,-61.38,0.04,3970000,2660000,1128
"3943","HIMX",174.09,"M",169.18,"M",5.76,"M",70.41,3.4,174090000,169180000,5760000
"3944","HJLI",8.51,"M",NA,NA,229675,NA,-37.97,NA,8510000,NA,229675
"3945","HJLIW",NA,NA,NA,NA,100,NA,-75.06,NA,NA,NA,100
"3946","HLAHU",27.6,"M",27.6,"M",161,NA,-61.3,0,27600000,27600000,161
"3947","HLG",NA,NA,NA,NA,10456,NA,12.93,NA,NA,NA,10456
"3948","HLIO",32.23,"M",32.03,"M",430817,NA,4.63,1.35,32230000,32030000,430817
"3949","HLIT",101.09,"M",98,"M",9.23,"M",-1.22,9.42,101090000,9.8e+07,9230000
"3950","HLNE",36.29,"M",33.32,"M",1.23,"M",-5.8,3.7,36290000,33320000,1230000
"3951","HLXA",11.93,"M",11,"M",88,NA,-91.91,0,11930000,1.1e+07,88
"3952","HMCO",31.25,"M",28.75,"M",61486,NA,19.23,0.21,31250000,28750000,61486
"3953","HMCOU",28.75,"M",28.75,"M",25253,NA,-2.57,0.09,28750000,28750000,25253
"3954","HMCOW",NA,NA,NA,NA,27064,NA,4.12,NA,NA,NA,27064
"3955","HMHC",126.12,"M",125.91,"M",5.86,"M",36.64,4.65,126120000,125910000,5860000
"3956","HMNF",4.73,"M",3.89,"M",15294,NA,-13.62,0.39,4730000,3890000,15294
"3957","HMPT",139.05,"M",8.06,"M",698604,NA,317.65,8.67,139050000,8060000,698604
"3958","HMST",21.36,"M",20.51,"M",426984,NA,12.77,2.08,21360000,20510000,426984
"3959","HMTV",20.14,"M",17.93,"M",139888,NA,-2.73,0.78,20140000,17930000,139888
"3960","HNNA",7.36,"M",3.71,"M",106684,NA,-1.64,2.87,7360000,3710000,106684
"3961","HNRG",30.61,"M",21.21,"M",346258,NA,18.24,1.63,30610000,21210000,346258
"3962","HOFT",11.91,"M",11.62,"M",307951,NA,3.36,2.65,11910000,11620000,307951
"3963","HOFV",94.34,"M",53.58,"M",5.78,"M",1.34,10.79,94340000,53580000,5780000
"3964","HOFVW",NA,NA,NA,NA,86037,NA,-23.69,NA,NA,NA,86037
"3965","HOL",30,"M",22.36,"M",1.55,"M",15.44,6.95,3e+07,22360000,1550000
"3966","HOLI",61.28,"M",55.54,"M",241615,NA,-5.68,0.44,61280000,55540000,241615
"3967","HOLUW",NA,NA,NA,NA,8869,NA,73.9,NA,NA,NA,8869
"3968","HOLX",256.23,"M",253.29,"M",5.5,"M",-9.78,2.17,256230000,253290000,5500000
"3969","HOMB",164.84,"M",150.89,"M",4.34,"M",-1.67,2.88,164840000,150890000,4340000
"3970","HONE",56.18,"M",50.03,"M",879807,NA,-5.42,1.76,56180000,50030000,879807
"3971","HOOK",25.99,"M",17.19,"M",1.53,"M",10.83,8.91,25990000,17190000,1530000
"3972","HOPE",123.57,"M",117.77,"M",2.76,"M",-12.01,2.34,123570000,117770000,2760000
"3973","HOTH",23.87,"M",18.33,"M",174916,NA,267.39,0.95,23870000,18330000,174916
"3974","HOVNP",NA,NA,NA,NA,35,NA,-98.06,NA,NA,NA,35
"3975","HPK",92.68,"M",4.06,"M",60350,NA,-10.85,1.49,92680000,4060000,60350
"3976","HPKEW",NA,NA,NA,NA,3304,NA,37.44,NA,NA,NA,3304
"3977","HQI",13.61,"M",5.04,"M",41381,NA,144.05,0.82,13610000,5040000,41381
"3978","HQY",83.38,"M",81.71,"M",4.03,"M",2.62,4.93,83380000,81710000,4030000
"3979","HRMY",56.9,"M",21.69,"M",592468,NA,20.3,2.73,56900000,21690000,592468
"3980","HROW",25.98,"M",23.64,"M",2.01,"M",19.79,8.51,25980000,23640000,2010000
"3981","HRTX",91.67,"M",101.49,"M",21.18,"M",0.83,20.87,91670000,101490000,21180000
"3982","HSAQ",19.93,"M",15.97,"M",8581,NA,-62.19,0.05,19930000,15970000,8581
"3983","HSDT",2.32,"M",1.97,"M",91332,NA,-12.16,4.63,2320000,1970000,91332
"3984","HSIC",142.27,"M",138.73,"M",3.09,"M",-17.43,2.23,142270000,138730000,3090000
"3985","HSII",19.5,"M",19.22,"M",356713,NA,17.84,1.86,19500000,19220000,356713
"3986","HSKA",10.42,"M",9.76,"M",323368,NA,1.82,3.31,10420000,9760000,323368
"3987","HSON",2.69,"M",2.37,"M",329,NA,-61.83,0.01,2690000,2370000,329
"3988","HST",706.09,"M",697.09,"M",50.6,"M",24.39,7.26,706090000,697090000,50600000
"3989","HSTM",31.55,"M",25.74,"M",1.47,"M",-2.55,5.7,31550000,25740000,1470000
"3990","HSTO",35.75,"M",34.29,"M",635255,NA,-19.95,1.85,35750000,34290000,635255
"3991","HTBI",16.62,"M",15.01,"M",175578,NA,20.02,1.17,16620000,15010000,175578
"3992","HTBK",60.1,"M",57.56,"M",901942,NA,-31.08,1.57,60100000,57560000,901942
"3993","HTBX",25.25,"M",24.16,"M",2.48,"M",-5.01,10.28,25250000,24160000,2480000
"3994","HTGM",6.27,"M",5.72,"M",168089,NA,-5.28,2.94,6270000,5720000,168089
"3995","HTHT",321.8,"M",319.5,"M",16.2,"M",-0.79,5.07,321800000,319500000,16200000
"3996","HTIA",3.96,"M",NA,NA,6222,NA,2492.5,NA,3960000,NA,6222
"3997","HTLD",79.91,"M",47.23,"M",2,"M",7.47,4.23,79910000,47230000,2e+06
"3998","HTLF",42.18,"M",39.94,"M",418167,NA,-19.62,1.05,42180000,39940000,418167
"3999","HTLFP",4,"M",NA,NA,2716,NA,70.18,NA,4e+06,NA,2716
"4000","HTOO",10.93,"M",8.6,"M",588872,NA,7.41,6.85,10930000,8600000,588872
"4001","HTOOW",NA,NA,NA,NA,39046,NA,-29.8,NA,NA,NA,39046
"4002","HUBG",33.76,"M",32.6,"M",586139,NA,-2.11,1.8,33760000,32600000,586139
"4003","HUDI",13.13,"M",3.12,"M",3294,NA,-40.55,0.11,13130000,3120000,3294
"4004","HUGE",35.99,"M",31.48,"M",1.1,"M",-1.75,3.49,35990000,31480000,1100000
"4005","HUIZ",44.39,"M",37.54,"M",38054,NA,320.95,0.1,44390000,37540000,38054
"4006","HURC",6.58,"M",6.24,"M",138114,NA,57.56,2.21,6580000,6240000,138114
"4007","HURN",22.58,"M",22.11,"M",443518,NA,11.99,2.01,22580000,22110000,443518
"4008","HUSN",6.4,"M",3.9,"M",142029,NA,8.76,3.64,6400000,3900000,142029
"4009","HVBC",2.18,"M",1.67,"M",4199,NA,67.56,0.25,2180000,1670000,4199
"4010","HWBK",6.36,"M",5.96,"M",205278,NA,45.6,3.44,6360000,5960000,205278
"4011","HWC",88.47,"M",85.86,"M",1.94,"M",5.85,2.26,88470000,85860000,1940000
"4012","HWCC",16.88,"M",15.48,"M",97545,NA,-6.24,0.63,16880000,15480000,97545
"4013","HWCPL",NA,NA,NA,NA,823,NA,-60.45,NA,NA,NA,823
"4014","HWCPZ",6,"M",NA,NA,22220,NA,0.4,NA,6e+06,NA,22220
"4015","HWKN",20.97,"M",18.83,"M",169600,NA,-13.83,0.9,20970000,18830000,169600
"4016","HX",17.49,"M",NA,NA,41323,NA,-27.31,NA,17490000,NA,41323
"4017","HYFM",39.8,"M",20.58,"M",1.28,"M",-14.4,6.22,39800000,20580000,1280000
"4018","HYMC",59.74,"M",59.56,"M",1.12,"M",12.01,1.87,59740000,59560000,1120000
"4019","HYMCL",NA,NA,NA,NA,4916,NA,-7.72,NA,NA,NA,4916
"4020","HYMCW",NA,NA,NA,NA,302893,NA,160.02,NA,NA,NA,302893
"4021","HYMCZ",NA,NA,NA,NA,183118,NA,5.38,NA,NA,NA,183118
"4022","HYRE",20.37,"M",17.42,"M",859905,NA,26.45,4.94,20370000,17420000,859905
"4023","HZNP",224.77,"M",222.1,"M",5.84,"M",-3.32,2.63,224770000,222100000,5840000
"4024","IAC",83.35,"M",77.91,"M",1.71,"M",2.65,2.19,83350000,77910000,1710000
"4025","IART",84.55,"M",72.89,"M",4.05,"M",6.49,5.55,84550000,72890000,4050000
"4026","IBCP",21.79,"M",20.89,"M",276886,NA,9.71,1.33,21790000,20890000,276886
"4027","IBEX",15.2,"M",5.61,"M",60988,NA,18.44,1.09,15200000,5610000,60988
"4028","IBKR",90.82,"M",80.93,"M",3.36,"M",-4.07,4.15,90820000,80930000,3360000
"4029","IBOC",63.36,"M",53.28,"M",801095,NA,13.97,1.5,63360000,53280000,801095
"4030","IBTX",43.19,"M",36.57,"M",687437,NA,-14.93,1.88,43190000,36570000,687437
"4031","ICAD",24.97,"M",22.89,"M",713402,NA,-7.05,3.12,24970000,22890000,713402
"4032","ICBK",6.08,"M",4.61,"M",239792,NA,26.71,5.2,6080000,4610000,239792
"4033","ICCC",7.74,"M",5.38,"M",11092,NA,-12.1,0.21,7740000,5380000,11092
"4034","ICCH",3.3,"M",1.4,"M",1187,NA,-3.26,0.08,3300000,1400000,1187
"4035","ICFI",18.84,"M",18.08,"M",247292,NA,-12.48,1.37,18840000,18080000,247292
"4036","ICHR",28.08,"M",27.62,"M",758610,NA,-18.64,2.75,28080000,27620000,758610
"4037","ICLK",87.05,"M",NA,NA,1.32,"M",17.84,NA,87050000,NA,1320000
"4038","ICLR",52.86,"M",52.25,"M",6.25,"M",10.14,11.97,52860000,52250000,6250000
"4039","ICON",14.48,"M",13.41,"M",216476,NA,34.08,1.61,14480000,13410000,216476
"4040","ICPT",33.16,"M",27.46,"M",6.25,"M",-3.09,22.76,33160000,27460000,6250000
"4041","ICUI",21.22,"M",19.95,"M",440633,NA,-6.36,2.21,21220000,19950000,440633
"4042","IDCC",30.77,"M",30.26,"M",1.9,"M",-6.51,6.28,30770000,30260000,1900000
"4043","IDEX",425.9,"M",378.62,"M",39.92,"M",9.1,10.54,425900000,378620000,39920000
"4044","IDN",18.69,"M",16.64,"M",1.64,"M",96.6,9.85,18690000,16640000,1640000
"4045","IDRA",42.26,"M",38.71,"M",3.71,"M",0.25,9.59,42260000,38710000,3710000
"4046","IDXG",4.11,"M",3,"M",47355,NA,58.88,1.58,4110000,3e+06,47355
"4047","IDXX",85.28,"M",84.42,"M",701343,NA,-5.25,0.83,85280000,84420000,701343
"4048","IDYA",32.91,"M",24.54,"M",1.19,"M",11.23,4.84,32910000,24540000,1190000
"4049","IEA",24.85,"M",20.66,"M",3.16,"M",-0.9,15.29,24850000,20660000,3160000
"4050","IEAWW",NA,NA,NA,NA,3046,NA,-65.95,NA,NA,NA,3046
"4051","IEC",10.62,"M",10.07,"M",134012,NA,53.49,1.33,10620000,10070000,134012
"4052","IEP",252.49,"M",251.62,"M",259583,NA,-5.59,0.1,252490000,251620000,259583
"4053","IESC",20.84,"M",20.11,"M",119185,NA,14.46,0.59,20840000,20110000,119185
"4054","IFMK",36.27,"M",5.29,"M",151808,NA,-24.47,2.87,36270000,5290000,151808
"4055","IFRX",43.84,"M",37.26,"M",158638,NA,100.66,0.43,43840000,37260000,158638
"4056","IGAC",30,"M",NA,NA,57840,NA,18.18,NA,3e+07,NA,57840
"4057","IGACW",NA,NA,NA,NA,20721,NA,185.89,NA,NA,NA,20721
"4058","IGIC",48.57,"M",19.48,"M",334209,NA,-1.66,1.72,48570000,19480000,334209
"4059","IGICW",NA,NA,NA,NA,29950,NA,-3.06,NA,NA,NA,29950
"4060","IGMS",25.59,"M",14.35,"M",2.98,"M",-0.52,20.78,25590000,14350000,2980000
"4061","IGNY",5.75,"M",4.98,"M",5138,NA,-94.94,0.1,5750000,4980000,5138
"4062","IGNYU",5.75,"M",NA,NA,60,NA,0,NA,5750000,NA,60
"4063","IGNYW",NA,NA,NA,NA,600,NA,-98.83,NA,NA,NA,600
"4064","IHRT",111.84,"M",100.96,"M",2.95,"M",14,2.92,111840000,100960000,2950000
"4065","III",48.01,"M",30.66,"M",894609,NA,-8.47,2.92,48010000,30660000,894609
"4066","IIIN",19.34,"M",18.35,"M",317194,NA,-10.65,1.73,19340000,18350000,317194
"4067","IIIV",21.93,"M",21.6,"M",1.36,"M",4.3,6.32,21930000,21600000,1360000
"4068","IIN",9.07,"M",8.3,"M",340978,NA,17.76,4.11,9070000,8300000,340978
"4069","IIVI",104.88,"M",103.37,"M",16.24,"M",6.28,15.71,104880000,103370000,16240000
"4070","IIVIP",2.3,"M",NA,NA,5932,NA,330.17,NA,2300000,NA,5932
"4071","IKNX",1.98,"M",668454,NA,614,NA,49.39,0.09,1980000,668454,614
"4072","IKT",10.06,"M",3.3,"M",64077,NA,1.76,1.94,10060000,3300000,64077
"4073","ILMN",146,"M",145.49,"M",2.96,"M",3.69,2.04,1.46e+08,145490000,2960000
"4074","ILPT",65.3,"M",64.38,"M",866142,NA,10.02,1.35,65300000,64380000,866142
"4075","IMAB",75.24,"M",NA,NA,1.42,"M",1.56,NA,75240000,NA,1420000
"4076","IMAC",25.2,"M",18.16,"M",88170,NA,-39.45,0.49,25200000,18160000,88170
"4077","IMBI",16.38,"M",10.85,"M",80559,NA,30.51,0.74,16380000,10850000,80559
"4078","IMGN",199.94,"M",198.9,"M",20.85,"M",-0.2,10.48,199940000,198900000,20850000
"4079","IMKTA",14.25,"M",14.23,"M",1.3,"M",-1.34,9.15,14250000,14230000,1300000
"4080","IMMP",69.61,"M",NA,NA,256500,NA,11.48,NA,69610000,NA,256500
